Lemma	BNC_Freq	Hh	Hm	Ht	Hrh	Hrm	Hrt	Hlh	Hlm	Hlt	Hh_Lex	Hm_Lex	Ht_Lex	Hrh_Lex	Hrm_Lex	Hrt_Lex	Hlh_Lex	Hlm_Lex	Hlt_Lex	Hh_Cond	Hm_Cond	Ht_Cond	Hrh_Cond	Hrm_Cond	Hrt_Cond	Hlh_Cond	Hlm_Cond	Hlt_Cond	Hi	Freq	JSD_Hh_Dep	JSD_Hm_Dep	JSD_Ht_Dep	JSD_Hrh_Dep	JSD_Hrm_Dep	JSD_Hrt_Dep	JSD_Hlh_Dep	JSD_Hlm_Dep	JSD_Hlt_Dep	JSD_Hi	Dom_Pos	Contextual_H	coltheart.N	OLD20	nletters	nsyl	morphology	flection	synclass	celex.frequency	celex.frequency.lemma	celex.inflectional.entropy	lemma.size	nlemmas	bnc.frequency	bnc.frequency.million	subtlex.frequency	subtlex.frequency.million	subtlex.cd	subtlex.cd.pct	summed.monogram	summed.bigram	summed.trigram	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV	SFreq	SCDcnt	Animacy	Animacy.simplified	logFreq
damp	148	1.95005126764796	1.81912404684807	2.38197952955654	1.86735183839386	1.50619793532805	2.40252480160884	0.835543702389937	1.23819379620862	1.71180574098749	3.63580856145125	3.56623439999389	4.16113736061156	3.92456366809655	3.36883940225721	4.29716900359545	2.28514676193805	3.01126840345146	3.37107012448617	0	0.27433270783211	0.266325485198538	0	0	0.0292872696772575	0	0.312684312476212	0.169423625892446	0.284827443098439	148	0.0984851695656294	0.0823991992669875	0.0746441157156112	0.104302782829209	0.12029577817783	0.0934259618195434	0.122857235105368	0.0745348937537221	0.0911135391231216	0.0311185427912374	Adjective	285.304338646	10	1.35	4	1	conversion.monomorphemic	infinitive.plural present.positive.singular.singular 2p present.singular present 1p	Adjective.Noun.Verb	497	534	-4171.01397121	48	3	1989	19.89	141	2.7647	127	0.0151	492056	12638	954	D.AE.M.P	D.AE1.M.P	1	4	12	422.61	12.13	8560	12	422.61	12.13	8560	0.00189148	0.00100693	0.0019512	0.00153033	0.00179437	0.00090192	0.00185549	0.00146712	0.00017022	0.00011657	0.00019424	0.00016177	0.00015171	9.035e-05	0.00016824	0.00013807	0.05384213	0.04111189	0.05209181	0.04670657	0.05177155	0.03983149	0.05084336	0.04602113	0.04589844	0.0268988	0.04253884	0.03530215	0.04536901	0.0267544	0.04209746	0.03511746	2.92	132	NA	NA	1.07158361628019
dance	8148	2.32631858723795	1.91083528330876	2.5858279920258	1.90701351295849	1.02098634547172	2.15672536244751	1.68393691919553	1.4095281832767	2.24254730466994	5.39214894766528	5.1687390814563	5.6973763509696	4.76289336934934	4.84416652868472	5.27134899360773	4.93820993121595	4.64444354176976	5.38728625079825	0.224759663037084	0.367538226354433	0.488451918156517	0.156592838093411	0.100775127442768	0.339973030713073	0.119366913137879	0.147053609380542	0.234399374221832	0.479247199192752	8148	0.0198682531481125	0.0604882348125587	0.0300676044039561	0.0318809589035897	0.101678920046375	0.0634369101152095	0.0143800921666827	0.0278940400811184	0.0185336952537739	0.00488857934824566	Verb	285.325659981	2	1.7	5	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	830	1836	-6665.1146541	46	2	4400	44	6993	137.1176	2378	0.2835	622960	28541	3281	D.AE.N.S	D.AE1.N.S	1	4	12	401.47	10.71	7306	12	401.47	10.71	7306	0.00466766	0.00540183	0.00481804	0.00439591	0.00423604	0.00507238	0.00455936	0.00431177	0.00025874	0.00021587	0.00033291	0.00033347	0.00017905	0.00019292	0.00027412	0.0003038	0.06892417	0.06083629	0.0693196	0.06621424	0.06683549	0.05948157	0.06802261	0.06546551	0.07555043	0.06675139	0.07820375	0.07875287	0.07492436	0.06652108	0.07770696	0.07848085	148.04	2465	NA	NA	4.99748250751796
dare	163	2.74023133530935	2.23788035422728	3.02235908128892	2.32752763599906	1.93350627543832	2.82099481176525	1.91799493589468	1.56855855269302	2.40620837799965	3.97965925249048	3.49244542239649	4.18288228852844	3.96018527642449	3.05287883358606	4.20365413802051	3.00816108300323	3.14669377254416	3.54585378036642	0.179122095237903	0.518567271476144	0.484480190683307	-8.88178419700125e-16	0	0.107075053338934	0.285646869219044	0.257370151825414	0.371221574259977	0.3872571308041	163	0.0902334946976811	0.0552992482154558	0.0635775913128855	0.0864987222653678	0.0956309487407387	0.0885182780476326	0.0887489613331775	0.0470973377809601	0.0673366050779976	0.0149848450262021	Verb	276.92993162	18	1	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	496	862	-3449.33050956	62	2	2153	21.53	2717	53.2745	1640	0.1955	591158	31942	1515	D.EH.R	D.EH1.R	1	3	36	9416.75	61.55	75826	36	9416.75	61.55	75826	0.00308866	0.00330015	0.00357486	0.00352171	0.00232643	0.00292635	0.00296998	0.00307102	4.766e-05	2.136e-05	5.09e-05	4.291e-05	3.881e-05	1.851e-05	4.166e-05	3.821e-05	0.06967672	0.05884032	0.07118558	0.06882713	0.0655742	0.0569108	0.06865656	0.06713057	0.05361403	0.0833061	0.06534389	0.07489025	0.05344728	0.08122549	0.06504414	0.07418784	55.41	1687	NA	NA	4.01476008287926
dark	3079	1.10183408507987	0.69823122409669	1.5360159729586	1.74941630457665	1.08960453880509	2.13421261868425	0.545992857770306	0.437904952398387	1.16301241851355	1.83480536881126	2.20658905381596	2.606438570261	4.06158460400418	5.29741956161125	4.91109883577221	1.0011647780876	1.75789007409798	2.05573076937365	0.0470788432142053	0.0858150645350988	0.141966193825823	0.14307548613223	0.237481312023883	0.299213460436183	0.0169211025025302	0.0502181371480162	0.0514434415506955	0.0473331183150423	3079	0.145219681871666	0.192503576115489	0.151411379565905	0.0350104065025011	0.297634741996515	0.114511674838735	0.147870818060633	0.123598735284489	0.131704516200157	0.087144043973652	Adjective	279.442430039	11	1.35	4	1	conversion.monomorphemic	positive.singular	Adjective.Noun	3331	3544	-36574.1594006	4	2	13489	134.89	4110	80.5882	2496	0.2976	512386	15926	971	D.AA.R.K	D.AA1.R.K	1	4	15	310.38	15.92	6499	15	310.38	15.92	6499	0.00264994	0.00347227	0.00283934	0.00284135	0.00194085	0.00303316	0.00233294	0.00244443	0.00025193	0.00012434	0.00025735	0.00019606	0.00016671	0.00010972	0.00021557	0.00018217	0.06084312	0.05201798	0.06106544	0.05528943	0.057991	0.05077027	0.05952314	0.05446848	0.05539773	0.05627449	0.06117095	0.05700819	0.05502288	0.05614815	0.06106962	0.05691404	88.61	2629	NA	NA	4.48424471805921
dart	584	2.22193852005126	1.92807276551371	2.6338354403309	1.81912259077961	1.34868929968492	2.3103422367854	1.37056384306267	1.24471532525598	2.00081654173156	4.64351808198022	4.68399889633568	5.12942794770966	4.28381809415075	4.00168151510896	4.71180424299298	3.8035838418702	4.2898746955518	4.66125433712386	0.0508838903447675	0.148312733627027	0.255885316053034	0	0	0.12402894310661	0.023039215686274	0	0.0415196484299711	0.645722456515562	584	0.0190842198982369	0.0343966871358684	0.0201113685703122	0.0364204678581431	0.0384625573297077	0.0321814974447776	0.0207352138195627	0.0426454963307086	0.0281521596673889	0.00381273517487054	Noun	254.834915786	12	1.3	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	52	208	-218.475131428	46	2	350	3.5	91	1.7843	66	0.0079	558625	23028	1511	D.AA.R.T	D.AA1.R.T	1	4	18	740.89	18.67	16594	18	740.89	18.67	16594	0.00319214	0.00391473	0.0035921	0.0037743	0.0023372	0.00342612	0.00286772	0.00317792	0.00029449	0.00035823	0.0003943	0.00051987	0.00022668	0.00032224	0.0003361	0.00048292	0.07033201	0.08137448	0.07261847	0.07146902	0.06745552	0.07984933	0.07102458	0.07053853	0.07191051	0.10506502	0.07969618	0.08455292	0.07145688	0.1046334	0.07955634	0.084343	1.92	71	NA	NA	0.65232518603969
dash	1827	2.09979089537654	1.86080280690115	2.53013648983649	1.44515301152387	1.54649264993521	1.95322623893175	1.53553132346979	1.30278709491471	2.11005870813289	4.61039041613011	4.68550835440573	5.04711274551619	3.86807500020289	4.09936435651267	4.3769963944651	4.07584356043453	4.36810021994419	4.82398835891619	0.129757487657397	0.326130448631633	0.364999645293711	0.0931284193082162	0.356824993993704	0.174906023110929	0.109809730777514	0.171775521775392	0.160944164044711	0.302266904251741	1827	0.0168244828085514	0.0349192839430085	0.0227480279993064	0.0316287015308019	0.0556194128757788	0.0534545455348209	0.00673553346679729	0.0237314412977784	0.0123966971895526	0.0279879231981177	Noun	284.435456763	10	1.45	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	154	344	-873.190684813	46	2	758	7.58	250	4.902	201	0.024	535241	15422	1225	D.AE.SH	D.AE1.SH	1	3	27	968.3	20	13451	27	968.3	20	13451	0.00061153	0.00043557	0.00066716	0.00057167	0.00054122	0.00038698	0.00062267	0.00054542	1.702e-05	2.91e-06	1.512e-05	6.82e-06	1.235e-05	2.68e-06	1.418e-05	6.52e-06	0.04647199	0.0291761	0.04395796	0.03681592	0.04375189	0.02755777	0.04237451	0.03599519	0.05487719	0.05247169	0.05040174	0.0428837	0.05468291	0.05022793	0.05012094	0.04240875	6.04	220	NA	NA	1.79840401194672
date	42278	2.2240972205817	1.70043126114868	2.57999866917409	1.83745939608134	1.43775100813947	2.29954000031048	1.46050482228593	1.06700961050428	1.96347709780366	4.82153695053088	4.10720741244735	4.94970721896868	4.23402242814217	3.20898578949405	4.37476762586862	4.28108068422718	3.90790745498928	4.70788124510359	0.200581647363387	0.329036476133557	0.476410306768248	0.160013564502995	0.181081304100953	0.328509045579166	0.0862856285592049	0.160517614528689	0.213232868098276	0.405279189336717	42278	0.0192076447470066	0.0557506599455507	0.0242949535126443	0.0238951623528014	0.150527015951406	0.0663156054868195	0.0181250495362667	0.0167277717388901	0.0174594118471971	0.0127211380784735	Noun	283.862294377	15	1.1	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	1072	1576	-10175.8967477	46	2	16255	162.55	7068	138.5882	2947	0.3513	590583	33974	4655	D.EY.T	D.EY1.T	1	3	29	2987.6	42.13	47596	29	2987.6	42.13	47596	0.00340995	0.00168616	0.00280534	0.00265871	0.00091603	0.00126235	0.00127326	0.00178179	0.00011235	7.103e-05	0.00011626	0.00011871	4.587e-05	6.153e-05	7.752e-05	0.00010251	0.05112049	0.06515062	0.05421231	0.05860504	0.05061433	0.06392654	0.05378171	0.05816851	0.06708772	0.09190688	0.07832142	0.08222651	0.06675166	0.09125612	0.07801515	0.08176025	141.53	2987	NA	NA	4.95251170874575
dawn	2515	1.99207562303306	1.35612233743952	2.19347850848477	1.59495822054717	1.27660533399597	2.07844166991428	1.35533902338131	0.698291097785805	1.60814786087946	3.90587853600907	3.86211810598623	4.35504574722537	3.25399410555639	4.33872358583034	4.35557315701849	3.35567062843304	3.14461169111237	3.86147633889373	0.0498142782931184	0.190543960601633	0.313687758439976	0.0304865789536062	0.282640889596879	0.270349644788123	0.03222960269584	0.0411551921081235	0.0628389026109004	0.0930871688470181	2515	0.0326519519055491	0.0603227899730001	0.0526299607379502	0.0313571019282454	0.0562291371160489	0.0393113857760621	0.039411315299761	0.0584576016073647	0.0698858706771597	0.0738414920927783	Noun	279.974385194	8	1.5	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	591	692	-5332.78360405	46	2	2438	24.38	818	16.0392	604	0.072	513999	15380	1121	D.AO.N	D.AO1.N	1	3	33	16163.86	35.75	49071	33	16163.86	35.75	49071	0.0006674	0.00285216	0.00086753	0.00144261	0.00055415	0.00270666	0.0007938	0.00143804	2.383e-05	9.48e-06	2.465e-05	1.617e-05	2.293e-05	9.1e-06	2.464e-05	1.629e-05	0.06222309	0.05968704	0.0638638	0.0658332	0.06079202	0.05819149	0.06273302	0.0648187	0.06273684	0.07986122	0.07098006	0.07533774	0.06256453	0.07819162	0.07074639	0.07487929	25.51	692	NA	NA	3.23907053215372
day	246544	2.05369668025881	1.6923486775158	2.49516520017191	2.04724223129339	1.63298788366556	2.49137727606709	1.48014542241509	1.17184666484843	2.02165884291413	4.77771643243541	5.10343373657161	5.32459555841821	4.70340657695273	5.90415540063997	5.61706604734033	4.2336858865357	4.34239392901891	4.87879177147338	0.142648045410439	0.461940694429651	0.485793071320796	0.240295867070703	0.513022342935257	0.652351812619506	0.0571324863518532	0.238651427407715	0.173598347025993	0.644377211741235	246544	0.0484672555560267	0.117756689425165	0.0712544534843224	0.0377804098023803	0.167133548730681	0.0899369848097748	0.0445652605066968	0.0965906279540427	0.0649433179476158	0.00351848268418341	Noun	283.120622327	17	1.05	3	1	monomorphemic	singular	Noun	13729	16014	-188704.267609	2	1	62256	622.56	38926	763.2549	7687	0.9164	460186	15367	1140	D.EY	D.EY1	1	2	40	45721.92	87.43	104683	40	45721.92	87.43	104683	0.00071396	0.0011346	0.00105572	0.00147501	0.00043297	0.00086245	0.00067207	0.00103523	0	0	0	0	0	0	0	0	0.0456834	0.033617	0.04863851	0.048689	0.04494469	0.03181843	0.04805862	0.04808673	0.05132451	0.03135569	0.06788818	0.06830151	0.04994295	0.02831104	0.06601765	0.06518945	801.82	7727	inanimate	inanimate	6.68688414377359
dead	701	1.45528883709469	1.80114080900811	2.23833983783854	1.17812972085798	1.65275954469857	2.07704404649321	0.756445047627252	0.919350236482306	1.49573056844223	1.8491748525013	3.96204495648246	3.30404692462224	1.96503148187845	3.97356545646972	3.47780343289481	1.03313047693146	3.1669498876566	2.58043673123895	0.084985874337459	0.23091799256799	0.267460661539281	0.0307261049207841	0.368201839084794	0.211741904574676	0.0196771368941215	-0.00218761852034621	0.0309308666833426	0.261418728838031	701	0.122584807705316	0.0660231639819194	0.0815847316662111	0.117319582229005	0.103235619862917	0.0952387626316817	0.129554599985346	0.056187862265788	0.0945355628645282	0.0353518747186531	Adjective	425.681559961	10	1.4	4	1	conversion.monomorphemic	positive.singular	Adjective.Adverb.Noun	3289	3289	-35434.0351243	4	4	12494	124.94	21564	422.8235	5824	0.6943	567027	26458	2826	D.EH.D	D.EH1.D	1	3	37	5807.53	51.16	59141	37	5807.53	51.16	59141	0.00164056	0.00141949	0.00169824	0.00197527	0.00134901	0.00129566	0.00152075	0.00190696	5.277e-05	0.00012268	5.865e-05	0.00011351	5.116e-05	0.00011767	5.584e-05	0.00011308	0.05733104	0.05236602	0.05723557	0.05872658	0.0532367	0.0504403	0.05473473	0.05704355	0.06343859	0.08672957	0.07214401	0.08338468	0.0632512	0.08464853	0.07183731	0.08268061	448.98	5926	NA	NA	6.10697834332032
deaf	708	1.47902544307214	1.11279552571625	1.91503226133847	1.70082648818122	1.37362999366828	2.22815828544173	0.483272499758771	0.426887090777304	1.15213440258847	2.22533364023068	3.02158550873779	3.1215802864492	3.3304134951856	4.57850592686783	4.30216659930616	0.885482906742469	2.09736807632758	2.13944212151925	0.0558318074144721	0.128942150631497	0.192942621310192	0.0377298306750351	0.388400759605831	0.162873136022051	0	4.44089209850063e-16	0	0.201712503758375	708	0.112733702093865	0.108538930483453	0.0902898689750159	0.0530676352600195	0.141850386183858	0.0752884982368736	0.145068322269268	0.0850635753841752	0.118183606118291	0.0474388037367783	Adjective	274.393044341	6	1.65	4	1	conversion.monomorphemic	positive.singular	Adjective.Noun	183	185	-1257.6684082	4	2	2653	26.53	710	13.9216	471	0.0562	549409	17296	2102	D.EH.F	D.EH1.F	1	3	19	887.04	19.39	15288	19	887.04	19.39	15288	0.00097627	0.0005146	0.00093856	0.00080694	0.00079487	0.00044393	0.00082007	0.00074608	3.575e-05	2.739e-05	4.23e-05	5.583e-05	2.646e-05	2.473e-05	3.517e-05	5.238e-05	0.05199272	0.03183342	0.05022367	0.04780186	0.04790191	0.02991972	0.04773699	0.04613345	0.04898245	0.0513005	0.05304756	0.05686578	0.04882543	0.04922389	0.05276036	0.05616689	14.53	482	NA	NA	2.67621547758219
deal	42710	1.89306719256315	1.81355732840232	2.41110609454911	1.36397112042239	1.4372946656345	1.91461856202471	1.3445506800116	1.25305716424868	1.9273711091043	3.96388400281192	5.11623116725288	4.66089916553567	3.6543557985749	4.8535997138395	4.28469057683737	3.30562845694814	4.92354870767168	4.36448575788553	0.125483617413397	0.497647390676541	0.452213369895444	0.143818543976535	0.281240669410686	0.370798422614125	0.0694789628187169	0.144955654966619	0.151503723037242	0.396539030023278	42710	0.0333381505829251	0.0824772528784326	0.0463782478453497	0.0500298036494357	0.106694088429575	0.0735230681506637	0.0263059532325015	0.0741360226821085	0.0472439168984478	0.0138294479408004	Noun	278.013810797	17	1	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	3153	4353	-32613.5846919	46	2	14442	144.42	12637	247.7843	5123	0.6108	575772	24230	3350	D.IY.L	D.IY1.L	1	3	36	3481.5	40.89	33730	36	3481.5	40.89	33730	0.00172903	0.00234873	0.00213623	0.00284919	0.00064138	0.00133997	0.00090902	0.00135476	3.915e-05	8.563e-05	6.886e-05	0.0001265	3.705e-05	8.237e-05	6.756e-05	0.00012762	0.06081796	0.065923	0.06124286	0.06010142	0.05249913	0.05382826	0.05542253	0.05547229	0.06624561	0.04661302	0.06943762	0.06480172	0.0657647	0.04569595	0.06908391	0.06430663	261.37	5231	inanimate	inanimate	5.56593702796276
dear	3304	1.8468476111394	2.44028580705695	2.59307949868227	1.40574337217265	1.67996840368625	2.18141897457321	1.55841511198472	2.34344264227105	2.36480235815579	3.11108360763743	5.14028038303692	4.50657090655204	3.00992631412589	4.49569228025622	4.55728401872988	2.74155074871523	5.13560303353619	4.08535027339078	0.117442446687439	0.825435981139971	0.627344552948303	0.0715353336004823	0.245293449121889	0.288717305595299	0.0835628172000829	0.812825904531604	0.524040647747317	0.235170799016095	3304	0.22715220940213	0.347620626364964	0.244778952854089	0.177782519452346	0.305596654795167	0.26452876501522	0.229509633637229	0.372190448257394	0.275803911711376	0.0404360080461197	Interjection	277.960796323	16	1	4	1	conversion.irrelevant.monomorphemic	headword.positive.singular	Adjective.Adverb.Interjection.Noun	2173	2264	-20960.2453157	7	4	8909	89.09	9363	183.5882	2874	0.3426	591158	28273	3181	D.IH.R	D.IH1.R	1	3	38	4143.37	41.04	43346	36	3472.7	37.52	35602	0.00474475	0.00251981	0.00487319	0.00438033	0.00134901	0.00133897	0.00170253	0.00187193	8e-05	9.887e-05	0.00012044	0.00014273	2.822e-05	6.057e-05	4.279e-05	6.678e-05	0.0805427	0.07392744	0.08164634	0.07870981	0.06418357	0.05992554	0.0678471	0.06726632	0.06175439	0.09261318	0.07114008	0.07595871	0.06098497	0.08713527	0.06978891	0.07314336	223.43	3448	NA	NA	5.4090981658914
death	45468	2.08456504573083	1.52067697425618	2.40552787482188	1.46602976745437	1.26884055961981	2.04005605152111	1.44284811873737	0.876672197510001	1.82093794433316	4.74351026000716	4.52408340218888	5.06740197515207	3.6363495138656	4.85768993618794	4.63237766699657	4.48432080531076	3.8511618204265	4.78741450449538	0.109528996951376	0.215023548668136	0.389035801900702	0.0842293957149658	0.153219663579931	0.212758709579006	0.044790292289357	0.0646354807979512	0.0953234003881533	0.415200363615965	45468	0.0620903522442882	0.0321462628592745	0.0430291820321018	0.0318049072463523	0.0350871462593896	0.0294092312638458	0.0793228445974297	0.0281965730073214	0.0640637076047977	0.0115074361471186	Noun	284.731589451	2	1.8	5	1	complex	singular	Noun	4008	4284	-47970.4198524	2	1	20526	205.26	9811	192.3725	4118	0.4909	609494	29915	3857	D.EH.TH	D.EH1.TH	1	3	18	643.52	18.14	10882	18	643.52	18.14	10882	0.00089866	0.00042064	0.00085131	0.00068971	0.00073186	0.00035642	0.00074291	0.00063214	8.51e-06	5.698e-05	2.422e-05	7.079e-05	8.82e-06	5.505e-05	2.483e-05	7.201e-05	0.04651801	0.03297812	0.04625887	0.0450758	0.04243083	0.03106375	0.0437802	0.04341105	0.04715789	0.05577636	0.05248506	0.05703117	0.0470047	0.05369919	0.05219844	0.05633225	216.69	4278	NA	NA	5.37846776073087
debt	15914	2.19559231978454	1.73571786555289	2.55328922332295	1.93959595554902	1.31397490958962	2.31509372963219	1.53090605333595	0.980917403027309	1.97395309264867	4.99244914386087	4.69838247048947	5.30534914179439	4.48392001304523	5.04621707974595	5.22722797053925	4.4717430570213	3.84490486456298	4.83720392444398	0.152402046344054	0.309017765894719	0.438285270321181	0.141573514583836	0.213322095797174	0.41343244683901	0.0778585445044957	0.043922624934746	0.107239658356073	0.586895145009267	15914	0.0275314132077613	0.0320205245763051	0.0231423731748687	0.0264186101008207	0.0579262107565509	0.0433676145061051	0.0289785504520712	0.0254635468761218	0.0274379354306143	2.17151206370859e-05	Noun	280.637465481	3	1.65	4	1	monomorphemic	singular	Noun	453	586	-3997.00797222	2	1	5415	54.15	720	14.1176	487	0.0581	547477	18429	1936	D.EH.T	D.EH1.T	1	3	38	9095.17	47.79	60909	38	9095.17	47.79	60909	0.00175386	0.00257466	0.00177276	0.00206019	0.00147664	0.0023942	0.00159317	0.00199019	4.596e-05	6.678e-05	6.646e-05	9.077e-05	4.057e-05	6.396e-05	6.416e-05	9.109e-05	0.0651307	0.07122376	0.06583378	0.06854735	0.0610312	0.06928698	0.06331557	0.06685116	0.06666666	0.11437541	0.08114833	0.09445469	0.06647249	0.11229092	0.08083245	0.09374846	14.22	489	NA	NA	2.65464942437509
deck	4178	1.99307362815106	1.34746133470715	2.26504163652357	1.8783028965471	1.04808649471187	2.20829295666122	1.44064756859769	0.725650527535301	1.82489653725961	4.09591713566408	4.08222886564851	4.58243037854116	4.22931112295049	4.84094166149733	4.96253825552309	3.47243142714716	3.31478476480502	4.02457779520789	0.123030853122082	0.177603611434601	0.293655728687782	0.164053228055597	0.140650729099471	0.325717574527371	0.0508205935401906	0.0118767841379142	0.0921803478355043	0.424609901012685	4178	0.022727056351738	0.053233505951562	0.0319843885620884	0.0151477035097771	0.0845764515699019	0.0372851496338505	0.01593022697007	0.0387923946307853	0.0239685579424623	0.0103973954225578	Noun	283.742980881	8	1.55	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	344	398	-2827.87484297	46	2	1426	14.26	1103	21.6275	595	0.0709	516794	18086	3010	D.EH.K	D.EH1.K	1	3	36	1436.33	37.49	28269	36	1436.33	37.49	28269	0.00280308	0.00123079	0.0026786	0.00233423	0.00217942	0.0010704	0.00228041	0.0021443	7.49e-05	1.858e-05	7.722e-05	3.659e-05	5.292e-05	1.518e-05	6.239e-05	3.036e-05	0.06312396	0.04648693	0.0634919	0.06257969	0.05902578	0.04456464	0.06097841	0.06089149	0.06343859	0.06843409	0.0725691	0.07485173	0.0632512	0.06635534	0.07226198	0.07414933	23.76	629	NA	NA	3.16800349449444
